Vendedor,No_cliente,Cliente,Familia,Tipo,Acum_ac,Acum_aa,Per_acum,Jan_ac,Jan_aa,Per_jan,Fev_ac,Fev_aa,Per_fev,Mar_ac,Mar_aa,Per_mar,Abr_ac,Abr_aa,Per_abr,Mai_ac,Mai_aa,Per_mai,Jun_ac,Jun_aa,Per_jun,Jul_ac,Jul_aa,Per_jul,Ago_ac,Ago_aa,Per_ago,Set_ac,Set_aa,Per_set,Out_ac,Out_aa,Per_out,Nov_ac,Nov_aa,Per_nov,Dez_ac,Dez_aa,Per_dez
Ant¢nio Ferreira              ,206832,"REAL BOBINAGEM, UNIPESSOAL, LDA.                                                                                                                                                    ",1500,Revendedor A        ,0,519.63,-100,0,312.54,-100,0,0,0,0,207.09,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ant¢nio Ferreira              ,205243,"SOUMAD - COMERCIO DE MADEIRA E DERIVADOS,  LDA. SOUMAD VALENÄA                                                                                                                      ",1500,Revendedor A        ,341.99,843.68,-594.645,0,0,0,0,167.72,-100,0,0,0,0,0,0,187.44,0,100,0,69.63,-100,0,200.67,-100,154.55,0,100,0,405.66,-100,0,0,0,0,0,0,0,0,0
Ant¢nio Ferreira              ,206859,"FRANCISCO LOURENÄO-MAT. DE CONST.E DECORAÄ«O,LDA CASA LOURENÄO                                                                                                                      ",1550,Revendedor A        ,554.87,0,100,554.87,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ant¢nio Ferreira              ,200227,"MEADELA PECAS, LDA                                                                                                                                                                  ",1550,Revendedor A        ,0,306.7,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306.7,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ant¢nio Ferreira              ,206832,"REAL BOBINAGEM, UNIPESSOAL, LDA.                                                                                                                                                    ",1550,Revendedor A        ,0,340.31,-100,0,0,0,0,0,0,0,340.31,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ant¢nio Ferreira              ,205243,"SOUMAD - COMERCIO DE MADEIRA E DERIVADOS,  LDA. SOUMAD VALENÄA                                                                                                                      ",1550,Revendedor A        ,997.89,371.59,1.685.459,0,0,0,0,371.59,-100,149.48,0,100,269.45,0,100,0,0,0,0,0,0,0,0,0,0,0,0,578.96,0,100,0,0,0,0,0,0,0,0,0
Ant¢nio Ferreira              ,213028,TFR - SOLUÄÂES INDUSTRIAIS LDA                                                                                                                                                      ,1550,Revendedor A        ,0,196.78,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.78,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ant¢nio Ferreira              ,206859,"FRANCISCO LOURENÄO-MAT. DE CONST.E DECORAÄ«O,LDA CASA LOURENÄO                                                                                                                      ",1580,Revendedor A        ,0,688.35,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688.35,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ant¢nio Ferreira              ,206167,"MANUEL PATACO-MATERIAIS DE CONSTRUÄ«O,LDA                                                                                                                                           ",1580,Revendedor A        ,236.31,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.31,0,100,0,0,0,0,0,0,0,0,0
Ant¢nio Ferreira              ,205089,"MARTINS CUNHA & COMPANHIA, LDA.                                                                                                                                                     ",1580,Revendedor A        ,0,48.43,-100,0,0,0,0,0,0,0,48.43,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ant¢nio Ferreira              ,205363,"MOTORAC - MOTOCICLOS COMERCIO, LDA. Ferrama                                                                                                                                         ",1580,Revendedor A        ,0,129.95,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.95,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ant¢nio Ferreira              ,205243,"SOUMAD - COMERCIO DE MADEIRA E DERIVADOS,  LDA. SOUMAD VALENÄA                                                                                                                      ",1580,Revendedor A        ,0,114.41,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,114.41,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ant¢nio Ferreira              ,200227,"MEADELA PECAS, LDA                                                                                                                                                                  ",PAPEL,Revendedor A        ,646,0,100,646,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ant¢nio Gomes Forte           ,504869,PLASTIAGRO - MARIA NOEMIA MAURICIO COMERCIO DE ARTIGOS                                                                                                                              ,918,Cliente Final A     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ant¢nio Gomes Forte           ,505207,AGRO-MEC∂NICA DE RUI MANUEL DA CRUZ ROQUE                                                                                                                                           ,919,Cliente Final A     ,0,70,-100,0,0,0,0,0,0,0,0,0,0,70,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ant¢nio Gomes Forte           ,501690,"QUINTA DA ALORNA VINHOS, LDA.                                                                                                                                                       ",1041,Cliente Final A     ,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ant¢nio Gomes Forte           ,502602,"TOMAZ E FERREIRA, LDA. CARNES SORRAIA                                                                                                                                               ",1041,Cliente Final A     ,0,59.8,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.8,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ant¢nio Gomes Forte           ,502135,"FARMACIA CENTRAL DE ALMEIRIM SOCIEDADE UNIPESSOAL,                                                                                                                                  ",1450,Cliente Final A     ,113.74,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.74,0,100,0,0,0,0,0,0,0,0,0
Ant¢nio Gomes Forte           ,503083,MULTIPNEUS - COM. E REP. DE PNEUS UNIP. LDA                                                                                                                                         ,3600,Cliente Final A     ,0,8.94,-100,0,0,0,0,0,0,0,8.94,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ant¢nio Martins               ,505302,"MARMELO DOS REIS - CONSTRUÄÂES, UNIPESSOAL, LDA                                                                                                                                     ",913,Cliente Final A     ,0,5.65,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.65,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ant¢nio Martins               ,503481,PAULO GODINHO                                                                                                                                                                       ,918,Cliente Final A     ,1.55,0,100,0,0,0,0,0,0,0,0,0,1.55,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ant¢nio Martins               ,500633,"FRANCISCO MIGUEL & FILHOS, LDA (AUTO PNEUS DA COVILH«)                                                                                                                              ",919,Cliente Final A     ,24.84,0,100,0,0,0,24.84,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ant¢nio Martins               ,504425,CUTPLANT SOLUTIONS S A                                                                                                                                                              ,1041,Cliente Final A     ,104.88,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.88,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ant¢nio Martins               ,500633,"FRANCISCO MIGUEL & FILHOS, LDA (AUTO PNEUS DA COVILH«)                                                                                                                              ",1041,Cliente Final A     ,0,321.54,-100,0,0,0,0,159.16,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.38,-100,0,0,0,0,0,0,0,0,0
Ant¢nio Martins               ,504934,"JOSê AFONSO & FILHOS, S.A.                                                                                                                                                          ",1041,Cliente Final A     ,0,96.6,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.6,-100,0,0,0,0,0,0,0,0,0
Ant¢nio Martins               ,307804,MIGUEL LOPES BATISTA                                                                                                                                                                ,1041,Cliente Final A     ,0,128.8,-100,0,0,0,0,0,0,0,0,0,0,64.4,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,64.4,-100,0,0,0,0,0,0,0,0,0
Ant¢nio Martins               ,505323,V÷TOR JO«O DA SILVA TRINDADE                                                                                                                                                        ,NEOSAFETY,Cliente Final A     ,0,32.42,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.42,-100,0,0,0,0,0,0,0,0,0,0,0,0
Ant¢nio Martins               ,502188,"SPEEDBOX - SOC. COMERCIAL DE PNEUS, LDA                                                                                                                                             ",3000,Cliente Final A     ,0,321,-100,0,0,0,0,0,0,0,0,0,0,321,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ant¢nio Martins               ,502188,"SPEEDBOX - SOC. COMERCIAL DE PNEUS, LDA                                                                                                                                             ",3200,Cliente Final A     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ant¢nio Martins               ,502188,"SPEEDBOX - SOC. COMERCIAL DE PNEUS, LDA                                                                                                                                             ",3500,Cliente Final A     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ant¢nio Martins               ,502188,"SPEEDBOX - SOC. COMERCIAL DE PNEUS, LDA                                                                                                                                             ",3600,Cliente Final A     ,0,49.52,-100,0,0,0,0,0,0,0,0,0,0,49.52,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Armindo Santos                ,502179,LEIRIDIESEL COM. E REPARAÄ«O DE VEICULOS AUTOMOVEIS S.A LEIRIA                                                                                                                      ,1041,Cliente Final A     ,363.2,163.04,1.227.674,158.2,0,100,0,30,-100,0,0,0,45,0,100,30,0,100,0,30,-100,20,0,100,80,103.04,-223.603,30,0,100,0,0,0,0,0,0,0,0,0
Assistància TÇcnica           ,319201,"Excentricidade DÔuniverso-Construá∆o Civil, Unip. Lda                                                                                                                               ",913,Cliente Final A     ,7.66,0,100,0,0,0,0,0,0,0,0,0,7.66,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assistància TÇcnica           ,314608,REFLEXOS GENEROSOS UNIPESSOAL LDA                                                                                                                                                   ,913,Cliente Final A     ,0,7.66,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.66,-100,0,0,0,0,0,0,0,0,0
Assistància TÇcnica           ,319093,ANT‡NIO MANUEL RIBEIRO ALMEIDA                                                                                                                                                      ,1400,Cliente Final A     ,407.27,0,100,0,0,0,0,0,0,407.27,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assistància TÇcnica           ,319324,JO«O MANUEL DE SOUSA ALVIM GUERREIRO BOTO                                                                                                                                           ,1400,Cliente Final A     ,427.1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,427.1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assistància TÇcnica           ,317798,"PINHALCONSTRE UNIPESSOAL, LDA.                                                                                                                                                      ",1400,Cliente Final A     ,0,270.75,-100,0,0,0,0,0,0,0,0,0,0,270.75,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assistància TÇcnica           ,319113,VALTER MANUEL GOMES FRANÄA                                                                                                                                                          ,1500,Cliente Final A     ,98.11,0,100,0,0,0,0,0,0,98.11,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assistància TÇcnica           ,317952,ANA BERNARDINO                                                                                                                                                                      ,1550,Cliente Final A     ,216,0,100,216,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assistància TÇcnica           ,319111,WTE - WORLD TRADE ENERGY - LOGISTICA  SERVIÄOS S A                                                                                                                                  ,1550,Cliente Final A     ,318.96,0,100,0,0,0,0,0,0,318.96,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assistància TÇcnica           ,319324,JO«O MANUEL DE SOUSA ALVIM GUERREIRO BOTO                                                                                                                                           ,1580,Cliente Final A     ,74.48,0,100,0,0,0,0,0,0,0,0,0,0,0,0,74.48,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Balc∆o - Chamusca             ,505540,ANIBAL JOSE LOPES FARINHA - CAFE R.D.                                                                                                                                               ,902,Cliente Final A     ,0,10.5,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,-100,0,0,0,0,0,0,0,0,0
Balc∆o - Chamusca             ,599999,CONSUMIDOR FINAL                                                                                                                                                                    ,902,Cliente Final A     ,0,20,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,-100,0,0,0,0,0,0,0,0,0
Balc∆o - Chamusca             ,506454,JORGE GRAÄA DA SILVA                                                                                                                                                                ,902,Cliente Final A     ,20,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,100,0,0,0,0,0,0,0,0,0,0,0,0
